suicide_country,suicide_year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),Generation,WHR2018Chapter2OnlineData_country,WHR2018Chapter2OnlineData_year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),GINI index (World Bank estimate),average 2000-15
Montenegro,2009,male,15-24 years,3,48709,6.16,Montenegro2009,,4159330370,7023,Millenials,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Montenegro,2009,female,25-34 years,2,47127,4.24,Montenegro2009,,4159330370,7023,Generation X,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Montenegro,2009,male,5-14 years,1,42803,2.34,Montenegro2009,,4159330370,7023,Generation Z,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Montenegro,2009,female,15-24 years,1,45885,2.18,Montenegro2009,,4159330370,7023,Millenials,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Montenegro,2009,male,25-34 years,1,47403,2.11,Montenegro2009,,4159330370,7023,Generation X,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Montenegro,2009,female,5-14 years,0,39987,0,Montenegro2009,,4159330370,7023,Generation Z,Montenegro,2009,4.8010602,9.524130821,0.81598419,64.9418869,0.55636555,-0.103340782,0.838485658,0.623211026,0.422739923,,0.529029191,-0.047819428,2.139352083,0.445599943,0.31,0.3093,0.36678794
Netherlands,2005,male,75+ years,80,377913,21.17,Netherlands2005,0.891,6.78534E+11,44289,Silent,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,male,35-54 years,503,2502562,20.1,Netherlands2005,0.891,6.78534E+11,44289,Boomers,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,male,55-74 years,258,1587471,16.25,Netherlands2005,0.891,6.78534E+11,44289,Silent,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,male,25-34 years,144,1078642,13.35,Netherlands2005,0.891,6.78534E+11,44289,Generation X,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,35-54 years,228,2446316,9.32,Netherlands2005,0.891,6.78534E+11,44289,Boomers,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,55-74 years,134,1639946,8.17,Netherlands2005,0.891,6.78534E+11,44289,Silent,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,male,15-24 years,78,992090,7.86,Netherlands2005,0.891,6.78534E+11,44289,Millenials,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,75+ years,48,666329,7.2,Netherlands2005,0.891,6.78534E+11,44289,Silent,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,25-34 years,55,1071944,5.13,Netherlands2005,0.891,6.78534E+11,44289,Generation X,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,15-24 years,33,960181,3.44,Netherlands2005,0.891,6.78534E+11,44289,Millenials,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,male,5-14 years,11,1021870,1.08,Netherlands2005,0.891,6.78534E+11,44289,Millenials,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2005,female,5-14 years,2,975331,0.21,Netherlands2005,0.891,6.78534E+11,44289,Millenials,Netherlands,2005,7.463979244,10.68068409,0.947357953,69.55049896,0.901007771,,0.57134223,0.869353354,0.232794717,0.429006547,1.32747066,1.833188772,1.242223024,0.166429058,0.29,0.286909091,
Netherlands,2007,male,75+ years,76,401873,18.91,Netherlands2007,,8.3942E+11,54418,Silent,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,male,35-54 years,427,2508053,17.03,Netherlands2007,,8.3942E+11,54418,Boomers,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,male,55-74 years,250,1660580,15.05,Netherlands2007,,8.3942E+11,54418,Silent,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,male,25-34 years,114,1018680,11.19,Netherlands2007,,8.3942E+11,54418,Generation X,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,55-74 years,124,1703333,7.28,Netherlands2007,,8.3942E+11,54418,Silent,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,male,15-24 years,72,1003453,7.18,Netherlands2007,,8.3942E+11,54418,Millenials,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,35-54 years,171,2464793,6.94,Netherlands2007,,8.3942E+11,54418,Boomers,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,75+ years,41,686244,5.97,Netherlands2007,,8.3942E+11,54418,Silent,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,25-34 years,48,1017477,4.72,Netherlands2007,,8.3942E+11,54418,Generation X,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,15-24 years,22,970052,2.27,Netherlands2007,,8.3942E+11,54418,Millenials,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,male,5-14 years,5,1018393,0.49,Netherlands2007,,8.3942E+11,54418,Generation Z,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2007,female,5-14 years,4,972473,0.41,Netherlands2007,,8.3942E+11,54418,Generation Z,Netherlands,2007,7.451879501,10.74780178,0.943854094,70.20897675,0.896018088,0.331876278,0.445436567,0.817750037,0.213335603,0.661945999,1.150976777,1.87118113,1.438376665,0.193021998,0.296,0.286909091,
Netherlands,2008,male,75+ years,86,414420,20.75,Netherlands2008,,9.36228E+11,60375,Silent,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,male,35-54 years,462,2502579,18.46,Netherlands2008,,9.36228E+11,60375,Boomers,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,male,55-74 years,252,1698728,14.83,Netherlands2008,,9.36228E+11,60375,Silent,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,male,25-34 years,119,1005566,11.83,Netherlands2008,,9.36228E+11,60375,Generation X,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,55-74 years,153,1737666,8.8,Netherlands2008,,9.36228E+11,60375,Silent,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,35-54 years,184,2464321,7.47,Netherlands2008,,9.36228E+11,60375,Boomers,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,male,15-24 years,67,1014326,6.61,Netherlands2008,,9.36228E+11,60375,Millenials,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,75+ years,39,696023,5.6,Netherlands2008,,9.36228E+11,60375,Silent,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,25-34 years,41,1001975,4.09,Netherlands2008,,9.36228E+11,60375,Generation X,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,15-24 years,31,980609,3.16,Netherlands2008,,9.36228E+11,60375,Millenials,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,male,5-14 years,5,1018474,0.49,Netherlands2008,,9.36228E+11,60375,Generation Z,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2008,female,5-14 years,0,972276,0,Netherlands2008,,9.36228E+11,60375,Generation Z,Netherlands,2008,7.631011963,10.76075649,0.944202244,70.34366608,0.883287251,0.352980554,0.418940485,0.788194716,0.181690425,0.617428839,1.174056292,1.837706566,1.021856189,0.133908346,0.293,0.286909091,
Netherlands,2010,male,35-54 years,496,2479310,20.01,Netherlands2010,0.909,8.3639E+11,53302,Generation X,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,male,55-74 years,332,1774913,18.71,Netherlands2010,0.909,8.3639E+11,53302,Silent,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,male,75+ years,82,440573,18.61,Netherlands2010,0.909,8.3639E+11,53302,Silent,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,male,25-34 years,115,1005583,11.44,Netherlands2010,0.909,8.3639E+11,53302,Generation X,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,male,15-24 years,97,1034368,9.38,Netherlands2010,0.909,8.3639E+11,53302,Millenials,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,35-54 years,208,2448571,8.49,Netherlands2010,0.909,8.3639E+11,53302,Generation X,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,55-74 years,143,1809756,7.9,Netherlands2010,0.909,8.3639E+11,53302,Silent,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,75+ years,46,714774,6.44,Netherlands2010,0.909,8.3639E+11,53302,Silent,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,25-34 years,53,997025,5.32,Netherlands2010,0.909,8.3639E+11,53302,Generation X,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,15-24 years,26,1000536,2.6,Netherlands2010,0.909,8.3639E+11,53302,Millenials,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,male,5-14 years,5,1015895,0.49,Netherlands2010,0.909,8.3639E+11,53302,Generation Z,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2010,female,5-14 years,1,970105,0.1,Netherlands2010,0.909,8.3639E+11,53302,Generation Z,Netherlands,2010,7.501875877,10.72600937,0.956536889,70.73917389,0.921448231,0.337370366,0.398591846,0.853233814,0.206079304,0.636186302,1.195659637,1.856004,1.336109757,0.178103417,0.279,0.286909091,0.464674622
Netherlands,2011,male,35-54 years,504,2459735,20.49,Netherlands2011,0.919,8.93757E+11,56667,Generation X,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,male,75+ years,91,455083,20,Netherlands2011,0.919,8.93757E+11,56667,Silent,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,male,55-74 years,316,1813398,17.43,Netherlands2011,0.919,8.93757E+11,56667,Boomers,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,male,25-34 years,138,1010996,13.65,Netherlands2011,0.919,8.93757E+11,56667,Millenials,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,55-74 years,161,1847013,8.72,Netherlands2011,0.919,8.93757E+11,56667,Boomers,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,35-54 years,210,2433362,8.63,Netherlands2011,0.919,8.93757E+11,56667,Generation X,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,male,15-24 years,85,1039605,8.18,Netherlands2011,0.919,8.93757E+11,56667,Millenials,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,25-34 years,63,1002441,6.28,Netherlands2011,0.919,8.93757E+11,56667,Millenials,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,75+ years,40,724633,5.52,Netherlands2011,0.919,8.93757E+11,56667,Silent,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,15-24 years,38,1004949,3.78,Netherlands2011,0.919,8.93757E+11,56667,Millenials,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,male,5-14 years,3,1013127,0.3,Netherlands2011,0.919,8.93757E+11,56667,Generation Z,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2011,female,5-14 years,1,967820,0.1,Netherlands2011,0.919,8.93757E+11,56667,Generation Z,Netherlands,2011,7.563797951,10.73784447,0.938396096,71.17958832,0.92543155,0.32354176,0.359395891,0.862723231,0.181386188,0.603366792,1.325339198,1.885704398,1.293510556,0.17101337,0.278,0.286909091,0.446540862
Netherlands,2012,male,35-54 years,532,2436155,21.84,Netherlands2012,0.92,8.28947E+11,52334,Generation X,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,male,75+ years,91,469742,19.37,Netherlands2012,0.92,8.28947E+11,52334,Silent,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,male,55-74 years,319,1852538,17.22,Netherlands2012,0.92,8.28947E+11,52334,Boomers,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,male,25-34 years,143,1017789,14.05,Netherlands2012,0.92,8.28947E+11,52334,Millenials,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,35-54 years,240,2414858,9.94,Netherlands2012,0.92,8.28947E+11,52334,Generation X,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,55-74 years,182,1885068,9.65,Netherlands2012,0.92,8.28947E+11,52334,Boomers,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,male,15-24 years,97,1041845,9.31,Netherlands2012,0.92,8.28947E+11,52334,Millenials,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,75+ years,55,734017,7.49,Netherlands2012,0.92,8.28947E+11,52334,Silent,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,25-34 years,58,1008927,5.75,Netherlands2012,0.92,8.28947E+11,52334,Millenials,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,15-24 years,33,1006742,3.28,Netherlands2012,0.92,8.28947E+11,52334,Millenials,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,male,5-14 years,4,1008342,0.4,Netherlands2012,0.92,8.28947E+11,52334,Generation Z,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2012,female,5-14 years,2,963480,0.21,Netherlands2012,0.92,8.28947E+11,52334,Generation Z,Netherlands,2012,7.470715523,10.72351742,0.938884676,71.0919342,0.877118647,0.276099622,0.433753788,0.860640585,0.226289868,0.574513912,1.396525025,1.886309624,1.351189137,0.180864751,0.276,0.286909091,0.35245353
Netherlands,2013,male,35-54 years,555,2410644,23.02,Netherlands2013,0.92,8.6668E+11,54510,Generation X,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,male,75+ years,109,485554,22.45,Netherlands2013,0.92,8.6668E+11,54510,Silent,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,male,55-74 years,409,1890352,21.64,Netherlands2013,0.92,8.6668E+11,54510,Boomers,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,male,25-34 years,137,1024168,13.38,Netherlands2013,0.92,8.6668E+11,54510,Millenials,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,female,55-74 years,186,1922945,9.67,Netherlands2013,0.92,8.6668E+11,54510,Boomers,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,male,15-24 years,93,1044562,8.9,Netherlands2013,0.92,8.6668E+11,54510,Millenials,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,female,35-54 years,209,2394702,8.73,Netherlands2013,0.92,8.6668E+11,54510,Generation X,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
Netherlands,2013,female,75+ years,59,744083,7.93,Netherlands2013,0.92,8.6668E+11,54510,Silent,Netherlands,2013,7.406550407,10.71866417,0.924705446,71.26724243,0.918995857,0.292582154,0.504529953,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1.342759848,0.181293547,0.281,0.286909091,0.394002587
